VACLS,RXNORM,NAME,NDC
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50228010530
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50742015401
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50742015405
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50742015410
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50742015490
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,50742015499
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079017201
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079017220
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079097217
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079097219
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079097230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51079097256
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51224002050
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51224002060
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51224002070
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655055625
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655055626
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655055652
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655056125
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655056126
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655056152
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51655091452
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51991080505
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,51991080510
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,52959020700
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,52959020728
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,52959020730
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,52959020760
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53002225100
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53002225103
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53002225106
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53746021801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53746021805
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,53746021810
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55154417200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55154467500
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55154588000
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55154629600
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55154789600
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700066630
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700066660
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700066690
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700073630
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700073660
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55700073690
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,55887062701
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039713
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039718
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039751
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039753
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039758
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039759
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,57664039788
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58118010208
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58517004090
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58657064001
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58657064010
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58657064050
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,58864001528
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011110
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011112
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011118
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011127
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011136
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011145
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011160
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60429011190
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60505019000
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60505019001
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60505019004
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60505019008
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60687015501
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60687015511
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60760052360
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60760097360
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,60760097390
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61442036101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61442036105
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61442036110
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61919031330
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61919031360
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61919031380
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61919031382
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,61919031390
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62135068005
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62135068010
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62135068018
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62135068060
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62135068090
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044043
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044047
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044049
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044050
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044057
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62207044096
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62584025901
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,62584025911
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187010100
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187010120
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187010130
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187010160
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187010190
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187023830
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187023860
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187023878
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63187023890
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63629139501
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63629139502
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63629139503
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63629850101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63629850201
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,63739064010
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65162021803
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65162021810
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65162021811
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65162021850
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002805
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002810
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002816
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002830
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65841002877
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000805
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000833
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000845
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000850
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000860
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000890
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,65862000899
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049314
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049330
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049360
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049390
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049391
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049392
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66267049393
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,66336088430
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67296071201
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67296071202
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67296071203
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67296160403
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67296160406
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67544004730
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877021701
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877021705
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877021710
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877021733
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877021738
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877056101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877056105
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,67877056110
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68071350001
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68071351808
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68071351809
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075805
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075810
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075816
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075830
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68382075877
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68462015990
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68645053959
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68645054459
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68645058259
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786701
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786703
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786706
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786707
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786708
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788786709
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811001
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811003
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811006
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811007
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811008
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788811009
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849803
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849806
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849807
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849808
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,68788849809
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,69367018001
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,69367018005
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,69367018010
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70010006301
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70010006305
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70010006306
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70010006309
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70010006310
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035500
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035501
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035502
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035503
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035504
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035505
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518035506
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518114900
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518114901
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518114902
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518176600
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518176601
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518176602
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518195100
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518195101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518283300
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518283301
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518283302
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518283303
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518283304
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518361100
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518361101
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518373500
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518373600
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518373601
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70518387200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70882012456
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934006660
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934013630
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934013660
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934013690
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934021230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934021260
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934021290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934031190
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934040430
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934040460
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934040490
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934042290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934078460
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934094530
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934094560
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,70934094590
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71093013200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71093013204
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71093013205
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71093013206
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205056200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205056230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205056260
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205056290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205062230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205062260
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205062290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205078430
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205078460
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205078490
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088211
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088255
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088260
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088264
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088272
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088278
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71205088290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107200
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107201
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107202
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107203
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107204
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107205
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107206
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107207
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107208
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335107209
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130300
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130301
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130302
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130303
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130304
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130305
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130306
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130307
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130308
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335130309
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160600
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160601
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160602
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160603
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160604
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160605
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160606
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160607
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160608
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335160609
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183400
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183401
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183402
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183403
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183404
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183405
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183406
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183407
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183408
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335183409
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222400
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222401
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222402
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222403
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222404
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222405
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222406
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222407
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222408
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71335222409
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71610027860
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71610027880
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71610046760
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71610046780
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71709011006
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71709011007
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,71717010411
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72189021930
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72189021960
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72189021982
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72189021990
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019220
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019221
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019230
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019260
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019290
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,72789019293
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,82009004610
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,83301000801
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,83301000802
HS500,861007,metformin hydrochloride 500 MG Oral Tablet,83301000803
HS500,861012,metformin hydrochloride 850 MG Oral Tablet [Glucophage],00087607005
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00185021501
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00185021505
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00378024001
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00378718605
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00555038602
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00603446821
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00603446828
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00603446832
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00615810539
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00781505101
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00781505105
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00781505161
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00904669061
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,00904716361
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,10135061805
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,10544025530
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,10544058960
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,13411016402
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,13411016403
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,13411016406
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,13411016409
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,13411016410
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155010301
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155010305
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155010306
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155010309
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155010310
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155084201
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155084205
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,23155084210
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,24658079105
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,24724001501
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,24724001550
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,25000013103
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,25000013112
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,25000013152
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,25000013198
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,33342014210
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,33342014211
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,33342014244
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,35356092290
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385090310
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094801
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094805
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094811
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094818
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094819
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42385094890
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42806021501
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42806021505
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42806031401
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42806031405
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,42806031410
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43063050790
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43063054590
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43063054593
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43063054594
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008230
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008253
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008260
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008280
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008292
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43353008296
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43547032110
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43547032150
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43547035810
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,43547035850
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49483062101
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49483062110
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49483062150
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49483062181
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49999049530
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,49999049560
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090305000
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090305002
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090305004
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090305005
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090675300
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090675302
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090675304
HS500,861010,metformin hydrochloride 850 MG Oral Tablet,50090675305
